FILTER_Mutect2 FILTER_Freebayes FILTER_Vardict FILTER_Varscan m2_MQ f_MQMR vs_SSC vs_SPV vd_SSF vd_MSI True_SNV
0 1 0 0 53.72355437902701 47.6667 10.085354933556761 0.29778870861262063 0.3155487992050968 -5.184706254202579 0
0 0 1 0 53.25020590482699 46.44191878571429 19.708137221708974 0.09803866576117813 0.12477 1.0 1
0 1 0 0 60.89128928368712 59.7143 12.97672386131487 -0.019629440310620028 0.01753 2.0 0
0 1 0 0 60.13417307387122 60.0 21.101626710650287 0.03219136037748896 0.01873492714165712 1.2984595870903115 0
1 1 0 1 55.75 55.6866 23.0 0.0046365 0.03415 1.0 0
1 0 0 0 58.69 52.34078979986995 1.5603146489644786 0.29956559444778796 0.29104 3.0 0
0 1 1 0 45.69 31.3333 21.0 0.0070449 0.00528 2.0 0
0 1 0 0 58.221630899926275 54.5263 -6.109447643080561 0.222826358477955 0.16608187668180419 8.97733648130658 0
0 1 0 0 31.475353775339517 0.0 -22.352298255576923 0.6110779271838102 1.0 1.0 0
0 0 0 1 56.15725578816684 50.59146787251983 6.0 0.20308 0.3091955588594877 2.390014850468317 0
1 0 1 0 50.72 47.4375 5.428551506469564 0.21016099281893413 0.00262 2.0 0
0 0 1 0 52.49650762838319 43.0 -0.28815137351915143 0.3891083633922541 0.40441 1.0 0
0 0 0 1 55.09473307307525 48.2357405916088 6.0 0.2042 0.40619554637606947 2.4191853245460186 0
0 0 0 1 53.10709211280091 48.32075024840841 4.0 0.36774 0.42468833623356883 0.8216671340074937 0
0 0 0 1 56.840802116993174 56.25264206770485 4.0 0.3956 0.41053 1.0 0
0 1 0 0 59.75230164806051 58.9583 12.568585826069711 0.4102661941292616 0.3481570888768506 7.974928419427646 0
0 0 0 1 66.12484501245723 69.69871260135021 9.0 0.10989 0.09524 1.0 0
0 0 0 1 58.36540266254595 60.0 6.0 0.22222 0.2376759864997639 -3.57824675932486 0
0 1 0 0 44.13858850748403 25.0 -21.31210468765076 0.7102029281978268 1.0 2.0 0
0 1 0 0 53.748921218565606 46.0 3.0738013878131145 0.47918807541910247 1.0 2.0 0
1 1 0 0 60.0 60.0 17.0 0.017734 0.1861809804791591 0.9339643700936558 0
0 0 0 1 60.0 64.63792326044407 9.0 0.11429 -0.14349436315891204 5.647750149999558 1
0 0 0 1 49.79 39.57598392343282 5.0 0.3 0.3355699671206452 2.9017159563544195 0
0 0 0 1 49.79 39.887753312818845 4.0 0.3956 0.16718503659333417 7.4531853681592235 0
0 0 1 1 59.19472879229572 59.45322180045095 9.0 0.12114 0.05522 1.0 0
0 0 0 1 64.0437682467017 69.50484743647188 9.0 0.1121 -0.07201851008587803 3.369632876936208 0
0 0 0 1 61.69898182728648 60.067253758516124 7.0 0.17331 0.3574518038345832 -0.8383377436268158 0
0 0 0 1 60.0 63.26070800226568 3.0 0.46798 -0.01715641521106609 -3.0262962560590836 0
0 0 0 1 51.802461447881775 44.71021257227627 5.0 0.31264 -0.012010811408949607 0.346169409363998 0
0 1 0 0 59.73235646778017 60.0 -3.9544534361939467 0.3019188177931713 0.26613740836828714 -2.2667264213888734 0
1 1 1 0 60.0 60.0 11.859715426843174 0.04409525486923185 0.05929 1.0 1
0 0 1 0 60.0 57.70727360962585 23.457103738834068 0.18239997763716986 0.22793 2.0 1
0 0 0 1 58.800163523903194 58.73741895955456 6.0 0.23077 0.004537218917706448 3.3632602962762284 0
0 0 0 1 54.134449559274465 46.20750136592606 18.0 0.013347 0.07871322351933331 3.8445673223003327 0
0 0 0 1 55.75585857551179 51.31991272598629 14.0 0.036323 0.01076532371443728 1.9971170560333065 0
0 0 0 1 64.37455039961782 71.85111478665988 14.0 0.035782 -0.1547214905465002 3.828236787591182 0
0 0 0 1 58.954105403335326 62.14138933078718 9.0 0.12281 0.11020879808422343 -3.0204883211028193 0
1 0 0 0 57.58 57.03949764885622 18.991095645780423 -0.24179025882920246 -0.40658930999646037 2.6181006294867477 0
1 0 0 0 52.41 46.47728005728008 3.6347917451456926 0.4345395224988669 0.35325451416507636 2.9737975202818268 0
0 0 0 1 58.815506292864825 54.91829540090577 21.0 0.0068126 0.020302577456172255 -3.5807519371706986 0
0 0 0 1 52.60372959965212 40.918649763710626 13.0 0.043117 0.24817999803531351 0.5551957978699933 0
0 0 0 1 58.86295114405029 58.22185237851854 27.0 0.0019327 0.2860774108160197 5.38677832149931 0
0 0 0 1 60.32347017802276 56.149922683288466 14.0 0.037714 0.2821160466754211 -2.136384056409354 0
0 0 0 1 56.16600373632837 53.767625207091385 23.0 0.0044832 -0.07969871460280037 4.5105035544074505 0
0 0 0 1 51.88797920319847 40.13738112777609 5.0 0.26667 0.16393396159763385 6.3986283310345335 0
0 0 0 1 58.67156227246317 60.427462206607395 10.0 0.087731 0.020556240497801206 3.4243200523122708 0
1 0 0 0 54.83 51.580464844320616 12.0 0.056357 0.269128221750408 4.515810347679712 0
0 0 0 1 56.03 52.742336403195445 20.0 0.0089947 0.15533580128352442 6.619283834139062 0
0 0 0 1 58.40789351855771 56.592692209207726 17.0 0.016406 -0.14251773052912328 4.644400101683075 0
0 0 0 1 57.89096867355141 66.35632219466694 5.0 0.28 -0.2547571976804455 4.097652533540414 0
1 0 0 0 58.86 54.811824244087035 14.446099728448084 0.08568923620404151 0.28864765275902604 0.8121421175499264 0
0 0 0 1 61.1746672741116 58.79716935087019 13.0 0.047054 0.20811056213226992 8.309514166285002 0
0 0 0 1 54.939870557987064 50.15485387091929 18.0 0.013514 0.1200074718792131 3.1469422443706883 0
0 0 0 1 58.64356597869275 61.54911466815969 16.0 0.02309 0.07616109540139265 -2.9529085261785246 0
0 0 0 1 54.328956947220355 49.10580935008572 14.0 0.032893 0.3400526867665228 1.1129680887307272 0
0 0 0 1 55.60417931365502 49.578621193493596 6.0 0.2139 0.22157981813293345 5.054427494113368 0
0 0 0 1 55.49472904702847 52.33112526562804 10.0 0.080136 -0.05793100194815334 2.2567718729609085 0
0 0 0 1 58.526384032528206 58.90795416460697 10.0 0.088859 -0.06010893835855771 5.7563307354883015 0
0 0 0 1 58.33870610923496 56.34986900728626 20.0 0.0084177 0.06369364989662142 2.4702319371147126 0
0 0 0 1 61.197241591788945 60.28186958741628 7.0 0.18347 0.05745409507294172 5.724236064805868 0
0 0 0 1 57.865291077079014 58.176925626342026 8.0 0.1417 0.08446265331449018 3.2340670698204232 0
0 0 0 1 58.94210282746957 55.888778713422894 11.0 0.071233 0.27463537736447363 1.4641609919404117 0
0 0 0 1 60.90035521358354 62.2247297393076 15.0 0.031164 0.23968359517153193 2.3146136734410496 0
0 0 0 1 54.55975293832371 49.527551644908236 22.0 0.0060264 0.07473708380132849 2.337582463951389 0
0 0 0 1 55.96956136988989 52.61057271162698 5.0 0.30409 0.2880220738332281 -2.608956473549311 0
0 0 0 1 57.82897527960271 59.42589047700003 4.0 0.39394 0.1310381195740653 1.640503580253073 0
0 0 0 1 56.82993860819099 52.488164418854495 6.0 0.23077 0.19754919657681635 2.3445421513713205 0
0 0 0 1 58.67993542632727 55.20037508970087 9.0 0.10735 0.0019457252897955024 -0.35708401834871495 0
0 0 0 1 55.5410800484288 48.139422084526835 13.0 0.042515 0.28764863791349604 10.203510370962832 0
0 0 0 1 59.16311905513507 57.303970961623136 15.0 0.026397 0.0939349549723956 8.729477943491123 0
0 0 0 1 60.211779077977475 60.20760100734779 7.0 0.17235 0.1746 2.0 0
0 0 0 1 52.927855732105435 46.357859088970706 8.0 0.14194 0.19212 3.0 0
0 0 1 0 57.567740942456915 63.3333 0.0 0.93653 0.00572 1.0 0
0 0 0 1 63.93045274504125 74.094909138258 7.0 0.18018 0.18018 4.0 0
0 0 1 0 68.12490542687328 73.0013271209372 24.025724797679686 0.0447455109835101 0.1039 2.0 0
0 0 0 1 62.61007958111286 67.8654048925584 3.0 0.43478 -0.07090657703095424 10.056377561839525 0
0 0 0 1 59.710932236000474 64.04100690094901 10.0 0.086103 -0.08241534627503294 1.3902448216961787 0
0 0 0 1 57.22714639476008 49.91704544789472 9.0 0.10153 0.1906283848604368 -1.0502136210901694 0
0 0 0 1 52.38342475663248 43.604763489672 5.0 0.27143 0.2018671519012872 2.7573359581930172 0
0 0 0 1 62.220257052722225 65.53976288209608 5.0 0.25641 0.053213875580976844 7.3976673740032215 0
0 0 0 1 49.102454304760755 38.229791976108444 5.0 0.30333 0.32308 2.0 1
0 0 0 1 54.70979055431384 48.37208458769848 4.0 0.3931 0.1974463712817983 1.1229240960074112 0
0 0 0 1 58.39561506609764 59.51770302424928 4.0 0.32903 0.10832292256143278 3.0606949900442313 0
0 0 0 1 59.54023384383106 58.41170683139446 6.0 0.23077 0.41176 2.0 0
0 1 0 0 57.22149768914543 51.778272690451765 14.81506274564768 -0.0015555494683233903 0.09111691516694526 3.353905595321155 0
0 1 0 0 50.20299053647709 42.18055880249927 5.713301748173506 0.4324511055108864 0.29438391427626914 2.2708741097693363 0
0 0 0 1 50.08985443907364 38.75912026552144 4.0 0.34188 0.24726001281668736 6.140254060696759 0
0 0 0 1 54.19143437073017 47.954574684000285 8.0 0.15061 0.16173 3.0 0
0 0 1 0 62.03257475224517 64.06945900240203 11.485852223390896 0.1803322153864303 0.13684 11.0 0
1 1 1 1 60.0 60.0 7.0 0.18154 0.18154 2.0 1
1 1 1 1 60.0 60.0 38.0 0.00013101 0.00201 1.0 1
0 1 0 0 57.477176373917935 60.0 25.914702580283567 -0.03211122720356406 -0.07943147419065108 3.7354033281715493 0
0 0 0 1 59.49910728797799 60.0 7.0 0.18182 -0.15925460645907794 8.838220774086096 0
0 0 0 1 56.41 51.889794350603374 5.0 0.31385 0.47077 2.0 0
0 1 0 0 52.251641294995366 38.589625075573004 -15.160152437789826 0.4028473174094978 1.0 2.0 0
0 0 0 1 61.98542406861994 66.0428053701644 5.0 0.25676 0.31638619558584946 0.008907862899918406 0
0 0 0 1 52.27651781874075 45.64476756457798 6.0 0.24242 0.3125657063940501 2.6784466628927563 0
0 0 0 1 63.5518346339834 69.07491666688288 8.0 0.15152 0.20426973728212564 4.057190877308585 0
0 0 0 1 59.79344417549162 58.9302499823969 12.0 0.051282 0.3391766288745319 2.6132920701112994 0
0 0 0 1 57.25856986782203 53.79669619976947 6.0 0.20168 0.24465396220215835 7.416672480474217 0
0 0 0 1 60.0 58.65829786546407 8.0 0.14773 0.16221 1.0 1
0 0 0 1 54.5946937243401 44.595591846472225 8.0 0.15385 0.34636799104468896 3.730619062126771 0
0 1 0 1 57.06331675721548 51.06452876874644 12.0 0.057471 0.2070102977655867 -1.4220597941551811 0
0 1 0 1 60.15786079036066 60.76383800417212 14.0 0.036782 0.007655533964924591 7.5197947385817185 0
0 1 0 1 61.43722660949112 60.0 9.0 0.12435 0.07285097421971473 3.32959645776977 0
0 0 0 1 54.947383079251814 55.759081149997265 3.0 0.49275 0.3182049521699003 3.8591805458257835 0
0 0 0 1 60.76919307677174 63.291565587538535 5.0 0.28529 0.13470793003078713 5.348645024759948 0
0 0 1 0 50.21454283069412 44.85477228748235 10.554305778070246 0.0535547444167908 0.00048 9.0 0
0 0 1 0 58.750247131926784 54.23945567002665 7.4658013786011175 0.0371568125384924 0.00085 8.0 0
0 1 0 0 62.55693258195148 63.5153201416402 6.373636899103833 0.08652496413829441 0.04804836923708746 4.283867356614042 0
0 1 0 0 61.57569560617222 70.44378525498182 10.680033079462417 0.2805197046132452 0.02333784818692959 6.718441894057097 0
0 0 1 0 56.40700577179283 52.1772957971805 11.0 0.065446 0.00039 1.0 0
0 1 0 0 57.75031136091876 56.1667 8.0 0.14976 0.03955 3.0 0
0 0 0 1 61.80469630388659 66.05914898393411 8.0 0.14634 -0.1465394305374402 6.8540588649787155 0
0 0 0 1 51.67831504351648 41.62872030611291 5.0 0.30481 0.18872103873207555 2.6373301634369053 0
0 0 1 0 56.46596064238688 58.4615 12.468735011244531 0.17576040904591816 0.0087 3.0 0
0 0 0 1 61.78454082290982 65.56014440549973 7.0 0.17235 0.061174785219618555 4.269254228548348 0
0 0 0 1 59.434403674253886 59.78096049220112 6.0 0.24359 0.24673519253901974 6.845092686211871 0
0 0 0 1 62.16154335425933 67.03376249191705 8.0 0.15061 -0.03611297400956393 1.9168854176671943 0
0 0 0 1 59.49700049097312 59.451129956947966 9.0 0.12353 0.05827463604466496 4.296870681941031 0
0 0 1 0 52.22327953525392 50.25634010968284 0.0 1.0 0.0 5.0 0
1 1 1 1 60.0 60.0 30.0 0.00097732 0.00212 3.0 1
0 0 0 1 55.84061479719572 52.08660066861711 6.0 0.22581 0.17786504845003953 3.940104305380387 0
0 0 0 1 51.88796899163371 42.51684140333966 3.0 0.43333 0.43416 3.0 0
1 1 1 1 60.0 60.0 17.0 0.016525 0.0056 2.0 1
0 0 0 1 60.0 59.87754916677621 8.0 0.15152 0.052829976733627784 0.9553202847475268 1
0 1 0 0 57.36566642559492 58.0089 5.71591740205643 0.19422938286847427 0.15045 2.0 0
0 0 0 1 58.42893201757418 58.03476244692146 6.0 0.21923 -0.06073478285084727 3.9596193160012487 0
1 1 0 1 60.0 60.0 15.0 0.026014 -0.16012815570788524 6.458354796608922 1
0 0 0 1 60.0 55.55529632536813 12.0 0.050324 0.1516 2.0 1
1 1 1 1 60.0 60.0 15.0 0.029433 0.01641 1.0 1
0 0 0 1 55.52494026254439 50.4 13.0 0.041983 0.06983 15.0 0
0 0 0 1 59.05076683811131 54.721744861942675 7.0 0.19048 0.23222640274400327 3.389562674622578 0
0 1 0 1 59.8116490659919 59.2812 6.0 0.20099 0.18154 1.0 0
0 0 0 1 58.984037400626725 57.83201866258265 6.0 0.20099 0.18154 1.0 0
0 0 0 1 56.171781677783066 52.17816869148968 6.0 0.21557 0.19536 2.0 0
0 0 0 1 55.43717406408763 51.207265823657984 6.0 0.24377 0.22226 2.0 0
1 1 1 1 60.0 60.0 24.0 0.003412 0.00763 3.0 1
1 0 0 0 59.22 58.1148905521455 9.0 0.12289 0.06992 2.0 0
1 0 0 0 58.5 60.60424532558103 7.702547401369352 0.2310341825122352 0.25089423222608387 1.9457825083934723 0
0 0 0 1 57.668387780625764 58.771626611842834 5.0 0.28977 0.25319495426285044 0.7066692000409969 0
0 0 0 1 57.27528092441738 54.49549155232171 7.0 0.16193 0.21976634954221472 2.7836589681029533 0
1 0 0 0 59.28 54.30665346348842 3.530223794159742 0.0030656377148475245 0.22084765575045964 -0.6274289860267404 0
0 0 0 1 51.59067493712063 39.923848943739614 13.0 0.044459 0.16414624351466336 -0.4270570908603588 0
1 0 0 0 54.95 46.02403051081146 6.870522479987334 0.17703767448535987 0.47797308720335163 0.310029568219262 0
1 1 1 1 60.0 60.0 16.0 0.024548 0.01078 2.0 1
0 1 0 0 58.98118245241377 59.6471 20.576929884004947 0.11443915970691572 0.22486777720226087 4.2042604291086025 0
0 1 0 0 59.426043786063076 59.9429 4.219802905646032 0.31383585782410645 0.17516937654851025 7.235619085434676 0
0 1 0 0 57.898961010881294 60.125 13.911082329925073 0.23465264033413863 0.1264162946229084 3.641042155434233 0
0 0 0 1 49.31989355216306 33.96021179584356 5.0 0.25641 0.3373135562167611 2.450829693331722 0
0 0 1 0 57.35282365467744 52.09794211206788 20.3565348994466 0.010705824032194264 0.20099 2.0 0
0 0 0 1 60.33403844013475 61.56903720922733 11.0 0.063626 0.08339 1.0 0
0 0 0 1 57.55186896551048 50.83404851290089 7.0 0.18354 0.18354 4.0 0
0 1 1 0 54.58295302404184 47.65564067317069 22.946015599919622 0.14236822861383147 0.05418 10.0 0
0 1 0 0 57.64191562632144 56.02736953121554 13.57309231403837 0.13390441344094658 0.03771109735762915 1.8633381756743497 0
0 1 0 0 53.33669505634085 49.81393384714294 2.4677280905017573 0.4441404372361212 0.20113562774847377 2.7494113655969685 0
0 1 0 0 55.12238817292491 51.08183280301818 11.779646090564762 0.21919786174040662 0.03251 8.0 0
0 0 0 1 59.24808148763485 60.0 4.0 0.375 0.1234897768528553 6.993368758145156 0
1 0 1 0 60.0 60.0 20.0 0.0099771 0.00188 2.0 0
1 0 1 1 60.0 59.085736685340294 9.0 0.10694 0.10694 2.0 1
1 1 1 1 60.0 60.0 13.0 0.049965 0.02566 2.0 1
0 0 0 1 59.295315993933094 55.58495368946089 4.0 0.33498 0.3175959807487075 7.300856241022228 0
0 0 0 1 58.31 58.74571701439844 5.0 0.30159 0.27027 1.0 0
0 0 0 1 56.574496255328896 52.989045435445824 7.0 0.1957 0.1490681916066585 2.204073516284362 0
0 0 0 1 54.19498838689623 51.35108276434334 4.0 0.31746 0.04748946799960446 5.8426530280602895 0
1 1 1 1 60.0 59.5714 11.0 0.066957 0.05704 4.0 1
1 1 1 1 60.0 60.0 26.0 0.0022453 0.00383 2.0 1
0 0 0 1 57.81513288649093 54.29933876845699 6.0 0.24324 0.24359 1.0 0
0 0 1 0 49.96071293983258 47.63293534970965 4.568227227090921 0.3675436048799264 0.00031 10.0 0
0 0 0 1 53.73650333958693 47.50457214278791 4.0 0.38043 0.592166309182111 0.6413528771627335 0
0 1 0 0 63.95149113928333 67.96740142159179 3.7596350266316705 0.2565890466168482 0.09427064325890636 2.941574137904344 0
0 1 0 0 49.11936477634189 38.5652 8.901844791442809 0.17137107957604242 0.21739 1.0 0
1 1 1 1 60.0 60.0 10.0 0.080194 0.13663 2.0 1
1 1 0 1 57.33 59.7273 13.0 0.048994 0.04179 1.0 0
0 1 0 0 61.16356580932889 61.2356145287757 -1.2346139682989294 0.36010345913603037 0.2631002716899713 7.208083266812398 0
0 1 0 0 51.224728750254954 46.8652907060824 8.726724514860937 0.2025485462547465 0.0812648501354552 -1.833873453957132 0
1 0 1 1 60.0 59.91788023598134 7.0 0.15966 0.14553 2.0 1
0 0 0 1 52.01145641897189 39.876175130980975 5.0 0.28977 0.29610575978388254 4.585101297647794 0
1 1 1 1 60.0 60.0 17.0 0.016594 0.01924 2.0 1
0 0 0 1 52.65444631965246 44.561514959071346 6.0 0.2381 0.23913 1.0 1
0 0 0 1 60.0 62.63883895091154 5.0 0.27419 0.28739 1.0 1
1 1 1 0 60.0 60.0 37.0 0.0001844 0.00055 1.0 1
1 1 1 1 60.0 60.0 18.0 0.013479 0.01348 2.0 1
1 0 1 1 60.0 58.587755665952415 6.0 0.22085 0.19269 4.0 1
0 1 0 0 56.48577211127189 51.63249812139836 6.861246533659977 0.31706318201190115 0.06667 6.0 0
0 1 0 0 60.684983525174786 62.13576571506128 6.932430335999273 0.098160940158507 0.02422 4.0 0
1 1 1 1 60.0 60.0 11.0 0.076628 0.07663 2.0 1
0 0 0 1 57.94333541711117 56.5198953795831 3.0 0.4086 0.38306 3.0 0
1 1 1 1 60.0 60.0 13.0 0.048922 0.00599 2.0 1
1 1 1 1 60.0 60.0 21.0 0.0076703 0.00188 2.0 1
0 0 0 1 62.66809047702426 64.02251324018465 8.0 0.13904 0.22814017159498914 3.715205737419235 0
0 1 0 0 58.80068243288575 60.0 24.70618700156428 0.1638705347508699 0.08527192711393888 0.597020196480226 0
0 0 1 0 63.204327729450526 68.78619658539226 4.749207158280669 0.17156577640422438 0.0006 3.0 0
0 0 0 1 58.64671392184954 54.87041963753923 5.0 0.25641 0.535916946797391 8.197413837278958 0
1 0 1 1 60.0 58.710591210624756 12.0 0.050247 0.02694 1.0 1
0 0 0 1 52.812991531370784 42.517913921461826 6.0 0.20085 0.5715615779098959 1.7472722690393099 0
0 0 0 1 59.57 56.12752069915996 6.0 0.22581 0.21169 1.0 1
0 1 0 0 58.659259448146805 59.0476 23.101417735847296 -0.10878528634856846 -0.2237662604585317 -1.0475539009090484 0
0 0 0 1 52.19987257226021 43.62629208895789 4.0 0.33766 0.3562500203520534 2.606643961557394 0
0 0 0 1 55.88526599593696 49.780608113501955 7.0 0.18333 0.3777325132744961 -2.2319623308413856 0
0 0 0 1 59.06185762951757 59.4 7.0 0.19298 0.45637 3.0 0
0 0 0 1 62.19662999120158 61.233089569626415 14.0 0.03237 0.17729415638497042 1.9318989999888834 0
0 1 0 0 53.01451892958492 45.29251151100384 14.19502626715578 0.04085844902669317 0.015650649175749043 2.3575028056822274 0
0 1 0 0 54.62353106408449 52.48488124953105 9.645438381665153 0.27590029381100883 0.1184028455653178 3.7437632293102445 0
1 1 1 1 60.0 60.0 24.0 0.0035718 0.00086 3.0 1
0 0 0 1 60.0 59.470162881250026 8.0 0.13289 0.13289 3.0 1
1 1 1 1 60.0 60.0 24.0 0.0033714 0.00204 3.0 1
0 0 0 1 55.56611981730072 51.61684462044652 5.0 0.30847 0.22982972467826235 0.04937988516201308 0
0 0 0 1 61.90159494943817 66.27805529155928 7.0 0.16944 0.29326895781789164 0.6654243621937919 0
1 1 1 1 60.0 60.0 15.0 0.02521 0.02521 1.0 1
0 0 0 1 56.7412013261954 55.45210537868755 6.0 0.24359 -0.05667410297801492 2.0893459608448945 0
0 0 0 1 62.51178617024468 69.76388577372602 7.0 0.19615 -0.09413356884039437 8.383444181184917 0
0 0 0 1 60.0 58.896519289392266 6.0 0.24242 0.24242 3.0 0
0 0 0 1 59.009358860252206 60.86904807401403 4.0 0.34476 0.20320597760313497 3.5717141569099224 0
0 1 0 0 58.31431228324776 48.1 32.16794341634778 -0.22224050493383918 0.18275497619647918 -4.580677277128047 0
0 0 0 1 55.602760106072864 52.14273574171838 6.0 0.22727 0.22727 1.0 0
1 0 1 1 60.0 57.92659304767109 12.0 0.054264 0.0597 1.0 1
0 0 0 1 59.47726813865297 55.566925997916385 8.0 0.13306 0.29834141286357646 0.2667191840761429 0
0 0 0 1 61.99126488463392 66.50984192632474 7.0 0.19048 0.06429250538536467 3.6950381995625676 0
0 0 0 1 53.76531105658663 47.42575363508377 9.0 0.10327 0.09654652986258574 3.426084651233608 0
0 0 0 1 58.05885710218244 55.128258614401815 11.0 0.06964 0.19819 2.0 0
1 1 1 1 59.5 60.0 15.0 0.026393 0.02273 4.0 1
0 0 1 0 69.37449314077736 80.54033489378214 9.997162131744467 0.11855114107232168 0.06083 4.0 0
0 0 1 0 57.67292644433774 59.1 16.647874675609323 0.21892837503385706 0.00797 12.0 0
0 0 0 1 53.52663135329595 46.36861093524884 7.0 0.17647 0.18018 1.0 1
1 0 1 0 59.81 57.73037698915816 3.814347237005185 0.1533342977738666 0.24804 2.0 1
0 0 1 1 60.0 60.0 7.0 0.19615 0.08259 3.0 1
0 1 0 0 34.330234044792775 0.0 -6.5246336313064575 0.39484470525023746 0.7416330048658591 -1.844844441001471 0
1 1 1 1 60.0 60.0 32.0 0.00057944 0.00026 2.0 1
1 0 1 1 60.0 60.44646599380254 9.0 0.10755 0.1121 1.0 1
1 1 1 1 60.0 60.0 20.0 0.0089143 0.00794 1.0 1
0 1 0 0 58.47276718821257 60.0 7.029672343415864 0.25179014093614155 0.13664 1.0 0
0 0 0 1 60.46645013276162 64.23053146991774 5.0 0.26 0.24 3.0 0
